zpid,address,Latitude,Longitude
46034358," 426 E Miller St, Orlando, FL 32806",28.523514,-81.371154
46034359," 432 E Miller St, Orlando, FL 32806",28.523599,-81.370927
46034361," 436 E Miller St, Orlando, FL 32806",28.523705,-81.370781
46034363," 1616 S Osceola Ave, Orlando, FL 32806",28.523235,-81.370764
46034367," 425 Woodland St, Orlando, FL 32806",28.522962,-81.371285
46034377," 517 Woodland St, Orlando, FL 32806",28.52283,-81.369518
46034380," 1625 S Osceola Ave, Orlando, FL 32806",28.52296,-81.369987
46034386," 1615 S Eola Dr, Orlando, FL 32806",28.523744,-81.369176
46034389," 1633 S Eola Dr, Orlando, FL 32806",28.522766,-81.368964
46034397," 1701 Delaney Ave, Orlando, FL 32806",28.522354,-81.371963
46034401," 426 Woodland St, Orlando, FL 32806",28.522227,-81.371075
46034403," 438 Woodland St, Orlando, FL 32806",28.522252,-81.370698
46034404," 442 Woodland St, Orlando, FL 32806",28.522254,-81.370509
46034406," 506 Woodland St, Orlando, FL 32806",28.522238,-81.369935
46034407," 510 Woodland St, Orlando, FL 32806",28.52224,-81.369738
46034483," 1261 Saint Tropez Cir, Orlando, FL 32806",28.510725,-81.363174
46034562," 1813 S Osceola Ave, Orlando, FL 32806",28.521176,-81.369956
46034565," 1812 S Summerlin Ave, Orlando, FL 32806",28.521177,-81.368497
46034568," 1821 S Eola Dr, Orlando, FL 32806",28.52098,-81.368903
46034569," 1818 S Summerlin Ave, Orlando, FL 32806",28.520984,-81.368466
46034570," 1823 S Osceola Ave, Orlando, FL 32806",28.520776,-81.369962
46034587," 318 E Kaley St, Orlando, FL 32806",28.519998,-81.37354
46034588," 322 E Kaley St, Orlando, FL 32806",28.519976,-81.373368
46034600," 1511 E Esther St, Orlando, FL 32806",28.519638,-81.360707
46034601," 1505 E Esther St, Orlando, FL 32806",28.519814,-81.360881
46034612," 1500 E Kaley St, Orlando, FL 32806",28.520102,-81.360996
46034614," 2414 Mayer St, Orlando, FL 32806",28.514659,-81.363268
46034617," 2540 Mayer St, Orlando, FL 32806",28.514125,-81.363262
46034628," 2429 S Brown Ave, Orlando, FL 32806",28.514558,-81.361595
46034632," 2607 S Brown Ave, Orlando, FL 32806",28.513761,-81.361782
46034652," 2422 S Brown Ave, Orlando, FL 32806",28.514845,-81.362236
46034656," 2602 S Brown Ave, Orlando, FL 32806",28.514006,-81.362269
46034659," 200 E Grant St, Orlando, FL 32806",28.516299,-81.374104
46034673," 144 E Muriel St, Orlando, FL 32806",28.517247,-81.374539
46034684," 133 E Grant St, Orlando, FL 32806",28.516843,-81.375003
46034685," 137 E Grant St, Orlando, FL 32806",28.516845,-81.374847
46034844," 147 Page St, Orlando, FL 32806",28.516004,-81.374557
46034847," 220 E Grant St, Orlando, FL 32806",28.516333,-81.37343
46034853," 2306 Delaney Ave, Orlando, FL 32806",28.516272,-81.372546
46034861," 124 Page St, Orlando, FL 32806",28.51545,-81.375396
46034867," 131 E Crystal Lake St, Orlando, FL 32806",28.515044,-81.37493
46034869," 140 Page St, Orlando, FL 32806",28.515526,-81.374749
46034876," 2411 Center Ave, Orlando, FL 32806",28.515327,-81.374047
46034886," 219 E Crystal Lake St, Orlando, FL 32806",28.51506,-81.373575
46034895," 2406 Delaney Ave, Orlando, FL 32806",28.515206,-81.37252
46034905," 1501 E Kaley St, Orlando, FL 32806",28.520657,-81.360873
46034913," 1414 Oakley St, Orlando, FL 32806",28.520991,-81.361337
46034918," 1822 Baylarian Blvd, Orlando, FL 32806",28.521191,-81.37474
46034922," 1840 Baylarian Blvd, Orlando, FL 32806",28.520594,-81.374601
46034928," 1831 Baylarian Blvd, Orlando, FL 32806",28.520961,-81.373957
46034931," 315 E Kaley St, Orlando, FL 32806",28.520506,-81.373729
46034942," 2108 Delaney Ave, Orlando, FL 32806",28.51804,-81.372409
46034950," 211 E Muriel St, Orlando, FL 32806",28.517759,-81.373869
46034960," 230 E Muriel St, Orlando, FL 32806",28.517257,-81.373138
46034966," 2216 Delaney Ave, Orlando, FL",28.516868,-81.372532
46034967," 2222 Delaney Ave, Orlando, FL 32806",28.516737,-81.372531
46034970," 229 E Grant St, Orlando, FL 32806",28.516861,-81.373212
46034973," 215 E Grant St, Orlando, FL 32806",28.516856,-81.373757
46034977," 2500 Delaney Ave, Orlando, FL 32806",28.514623,-81.372529
46034978," 2502 Delaney Ave, Orlando, FL 32806",28.514436,-81.372527
46034984," 240 E Crystal Lake St, Orlando, FL 32806",28.514548,-81.373736
46034988," 303 E Jersey St, Orlando, FL 32806",28.514141,-81.373894
46034994," 321 E Jersey St, Orlando, FL 32806",28.514153,-81.372769
46035013," 2814 Zephyr Rd, Orlando, FL 32806",28.51162,-81.369459
46035018," 2713 Zephyr Rd, Orlando, FL 32806",28.512425,-81.368711
46035069," 2300 S Fern Creek Ave, Orlando, FL 32806",28.516263,-81.360303
46035070," 2324 S Fern Creek Ave, Orlando, FL 32806",28.515838,-81.360231
46035074," 2321 S Shine Ave, Orlando, FL 32806",28.515944,-81.36056
46035091," 2318 S Brown Ave, Orlando, FL 32806",28.516207,-81.362259
46035092," 2320 S Brown Ave, Orlando, FL 32806",28.516076,-81.362258
46035094," 2338 S Brown Ave, Orlando, FL",28.515728,-81.362254
46035103," 1407 Pinehurst Pl, Orlando, FL 32806",28.519304,-81.361642
46035105," 1415 Pinehurst Pl, Orlando, FL 32806",28.519309,-81.361227
46035108," 1511 Pinehurst Pl, Orlando, FL 32806",28.519316,-81.360707
46035111," 1930 S Fern Creek Ave, Orlando, FL 32806",28.519239,-81.36024
46035114," 2010 S Fern Creek Ave, Orlando, FL 32806",28.518668,-81.360283
46035117," 1512 Pinehurst Pl, Orlando, FL 32806",28.519082,-81.360814
46035118," 1510 Pinehurst Pl, Orlando, FL 32806",28.51884,-81.360705
46035123," 1404 Pinehurst Pl, Orlando, FL 32806",28.518833,-81.361641
46035124," 1400 Pinehurst Pl, Orlando, FL 32806",28.518832,-81.361797
46035125," 1401 E Harding St, Orlando, FL 32806",28.518475,-81.361795
46035143," 1408 E Harding St, Orlando, FL 32806",28.517983,-81.361481
46035148," 1415 E Muriel St, Orlando, FL 32806",28.517627,-81.361245
46035154," 1500 E Muriel St, Orlando, FL 32806",28.517173,-81.361111
46035162," 1212 E Muriel St, Orlando, FL 32806",28.516937,-81.36352
46035169," 439 E Kaley St, Orlando, FL 32806",28.520588,-81.370639
46035181," 1640 Delaney Ave, Orlando, FL 32806",28.522502,-81.372801
46035184," 200 E Miller St, Orlando, FL 32806",28.523399,-81.374717
46035185," 204 E Miller St, Orlando, FL 32806",28.523415,-81.37456
46035188," 218 E Miller St, Orlando, FL 32806",28.523534,-81.374071
46035191," 228 E Miller St, Orlando, FL 32806",28.52344,-81.373614
46035192," 234 E Miller St, Orlando, FL 32806",28.523501,-81.373466
46035196," 1606 Delaney Ave, Orlando, FL 32806",28.523506,-81.372899
46035201," 1630 Delaney Ave, Orlando, FL 32806",28.522753,-81.372904
46035203," 2718 Keystone Dr, Orlando, FL 32806",28.512378,-81.36632
46035205," 2728 Keystone Dr, Orlando, FL 32806",28.512035,-81.366317
46035206," 2730 Keystone Dr, Orlando, FL 32806",28.511828,-81.366315
46035219," 1914 Delaney Ave, Orlando, FL 32806",28.5197,-81.372597
46041343," 2806 Wadsworth Ave, Orlando, FL 32806",28.511181,-81.380645
46041348," 224 W Illiana St, Orlando, FL 32806",28.510815,-81.38117
46041351," 2723 Lake Holden Ter, Orlando, FL 32806",28.511798,-81.382242
46041354," 233 W Illiana St, Orlando, FL 32806",28.511162,-81.3818
46041361," 2723 S Sunrise Ct, Orlando, FL 32806",28.512155,-81.381586
46041368," 225 W Illiana St, Orlando, FL 32806",28.511264,-81.381035
46041375," 118 W Compton Ave, Orlando, FL 32806",28.511739,-81.378758
46041454," 99 W Harding St, Orlando, FL 32806",28.518682,-81.379497
46041460," 61 W Harding St, Orlando, FL 32806",28.518692,-81.378407
46041482," 72 W Harding St, Orlando, FL 32806",28.518136,-81.378932
46041483," 68 W Harding St, Orlando, FL 32806",28.518137,-81.378776
46041484," 64 W Harding St, Orlando, FL 32806",28.518138,-81.37862
46041487," 40 W Harding St, Orlando, FL 32806",28.518143,-81.378054
46041501," 57 W Muriel St, Orlando, FL 32806",28.517761,-81.378305
46041507," 79 W Muriel St, Orlando, FL 32806",28.517753,-81.379239
46064885," 1995 S Crystal Lake Dr, Orlando, FL 32806",28.519444,-81.342562
46064886," 3207 Tennessee Ter, Orlando, FL 32806",28.518937,-81.342587
46064895," 1921 Baldwin Dr, Orlando, FL 32806",28.519521,-81.341574
46064903," 3415 Sebring Ave, Orlando, FL 32806",28.519465,-81.340745
46064911," 3508 Sebring Ave, Orlando, FL 32806",28.518994,-81.339941
46064912," 3514 Sebring Ave, Orlando, FL 32806",28.518996,-81.339707
46064913," 3520 Sebring Ave, Orlando, FL 32806",28.518997,-81.339472
46064915," 3517 Tennessee Ter, Orlando, FL 32806",28.518688,-81.339704
46064923," 3410 Tennessee Ter, Orlando, FL 32806",28.518207,-81.340875
46064925," 3422 Tennessee Ter, Orlando, FL 32806",28.51821,-81.340406
46064926," 3502 Tennessee Ter, Orlando, FL 32806",28.518212,-81.340171
46064930," 3523 Price Ave, Orlando, FL 32806",28.517909,-81.339464
46064938," 3400 Price Ave, Orlando, FL 32806",28.517424,-81.341105
46064945," 3522 Price Ave, Orlando, FL 32806",28.517436,-81.339461
46064947," 3513 E Grant Ave, Orlando, FL 32806",28.517126,-81.339694
46064951," 3415 E Grant Ave, Orlando, FL 32806",28.51712,-81.340633
46065112," 1951 S Crystal Lake Dr, Orlando, FL 32806",28.519791,-81.343176
46065116," 3310 E Esther St, Orlando, FL 32806",28.519798,-81.342263
46065266," 1711 Crocker Ave, Orlando, FL 32806",28.522917,-81.339944
46065268," 1719 Crocker Ave, Orlando, FL 32806",28.522642,-81.339942
46065270," 1720 Conway Gardens Rd, Orlando, FL 32806",28.522507,-81.33957
46065271," 1714 Conway Gardens Rd, Orlando, FL 32806",28.522782,-81.339565
46065272," 1710 Conway Gardens Rd, Orlando, FL 32806",28.52292,-81.339566
46065273," 1704 Conway Gardens Rd, Orlando, FL 32806",28.523098,-81.339604
46065276," 2648 Bass Lake Blvd, Orlando, FL 32806",28.513281,-81.341045
46065303," 3526 Gusten Pl, Orlando, FL 32806",28.510892,-81.339965
46065305," 3538 Gusten Pl, Orlando, FL 32806",28.511035,-81.339344
46065306," 3539 Kramer Ln, Orlando, FL 32806",28.510594,-81.339447
46065310," 3515 Kramer Ln, Orlando, FL 32806",28.510559,-81.340374
46065314," 2723 Bass Lake Blvd, Orlando, FL 32806",28.512381,-81.340034
46065322," 2738 Conway Gardens Rd, Orlando, FL 32806",28.511602,-81.339559
46065394," 2900 E Grant Ave, Orlando, FL 32806",28.516558,-81.346285
46065408," 2608 S Crystal Lake Dr, Orlando, FL 32806",28.513782,-81.343608
46065416," 3226 E Jersey Ave, Orlando, FL 32806",28.514479,-81.341664
46065422," 2609 S Crystal Lake Dr, Orlando, FL 32806",28.513654,-81.342771
46065424," 2621 S Crystal Lake Dr, Orlando, FL 32806",28.513317,-81.343098
46065629," 2310 Conway Gardens Rd, Orlando, FL 32806",28.516547,-81.339523
46065631," 2316 Conway Gardens Rd, Orlando, FL 32806",28.516238,-81.339521
46065633," 3521 Page Ave, Orlando, FL 32806",28.516303,-81.340006
46065635," 2313 Rest Haven Ave, Orlando, FL 32806",28.516299,-81.34058
46065645," 3505 E Crystal Lake Ave, Orlando, FL 32806",28.515475,-81.340497
46065647," 2401 Rest Haven Ave, Orlando, FL 32806",28.515817,-81.340689
46065655," 2586 Conway Gardens Rd, Orlando, FL 32806",28.514588,-81.339509
46065663," 3524 E Crystal Lake Ave, Orlando, FL 32806",28.514997,-81.339887
46065665," 2620 Conway Gardens Rd, Orlando, FL 32806",28.514064,-81.339524
46065681," 2402 Rest Haven Ave, Orlando, FL 32806",28.51568,-81.341096
46065685," 3400 E Grant Ave, Orlando, FL 32806",28.516553,-81.341123
46065817," 3218 Coe Ave, Orlando, FL 32806",28.522283,-81.342491
46065821," 3303 Dupree Ave, Orlando, FL 32806",28.521969,-81.342271
46065847," 1719 Baldwin Dr, Orlando, FL 32806",28.522322,-81.341491
46065857," 3207 E Crystal Lake Ave, Orlando, FL 32806",28.515472,-81.343313
46065861," 3231 E Crystal Lake Ave, Orlando, FL 32806",28.515758,-81.341943
46065865," 3302 E Crystal Lake Ave, Orlando, FL 32806",28.515389,-81.341638
46065876," 3216 Tennessee Ter, Orlando, FL 32806",28.518427,-81.34248
46065886," 2280 Norwell Ave, Orlando, FL 32806",28.5173,-81.341564
46065890," 3222 Price Ave, Orlando, FL 32806",28.517541,-81.342378
46065896," 3217 E Grant Ave, Orlando, FL 32806",28.517139,-81.342498
46065906," 3405 Raeford Rd, Orlando, FL 32806",28.510165,-81.341995
46065908," 3431 Raeford Rd, Orlando, FL 32806",28.510155,-81.341386
46066185," 3516 Edland Dr, Orlando, FL 32806",28.521645,-81.339738
46066187," 3504 Edland Dr, Orlando, FL 32806",28.521641,-81.340205
46066189," 3416 Edland Dr, Orlando, FL 32806",28.521637,-81.34068
46066204," 1732 Elsa St, Orlando, FL 32806",28.52176,-81.341203
46066207," 1812 Elsa St, Orlando, FL 32806",28.521139,-81.341199
46070083," 2014 E Kaley Ave, Orlando, FL 32806",28.520187,-81.354183
46070091," 2931 Dawley Ave, Orlando, FL 32806",28.511539,-81.34406
46070095," 2801 Dawley Ave, Orlando, FL 32806",28.512994,-81.344742
46070097," 2718 S Crystal Lake Dr, Orlando, FL 32806",28.512234,-81.343688
46070123," 1614 Cloverlawn Ave, Orlando, FL 32806",28.523224,-81.355124
46070130," 2011 Chamberlin St, Orlando, FL 32806",28.51773,-81.355291
46070144," 2124 E Kaley Ave, Orlando, FL 32806",28.520214,-81.35315
46070158," 2011 Page Ave, Orlando, FL 32806",28.516182,-81.353469
46070159," 2007 Page Ave, Orlando, FL 32806",28.516181,-81.353625
46070168," 2315 Marlboro St, Orlando, FL 32806",28.516047,-81.355513
46070169," 2313 Marlboro St, Orlando, FL 32806",28.516187,-81.355553
46070173," 2004 E Grant Ave, Orlando, FL 32806",28.51674,-81.35532
46070180," 2112 E Grant Ave, Orlando, FL 32806",28.516548,-81.353393
46070190," 2321 E Crystal Lake Ave, Orlando, FL 32806",28.515306,-81.352538
46070193," 2305 E Crystal Lake Ave, Orlando, FL 32806",28.515262,-81.353058
46070202," 2206 Page Ave, Orlando, FL 32806",28.515679,-81.352441
46070203," 2208 Page Ave, Orlando, FL 32806",28.51568,-81.352189
46070210," 1798 Burchstone Dr, Orlando, FL 32806",28.521494,-81.347102
46070215," 1824 Burchstone Dr, Orlando, FL 32806",28.520554,-81.347225
46070219," 1908 Burchstone Dr, Orlando, FL 32806",28.519997,-81.347016
46070221," 1928 Burchstone Dr, Orlando, FL 32806",28.519591,-81.347033
46070242," 3072 Eglington Dr, Orlando, FL 32806",28.519343,-81.344103
46070246," 1923 Osman Ave, Orlando, FL 32806",28.519609,-81.343809
46070250," 1901 Osman Ave, Orlando, FL 32806",28.52019,-81.343663
46070254," 1837 Osman Ave, Orlando, FL 32806",28.520818,-81.343795
46070257," 1819 Osman Ave, Orlando, FL 32806",28.521372,-81.34367
46070259," 1807 Osman Ave, Orlando, FL 32806",28.521629,-81.343836
46070264," 3035 Ashna Ln, Orlando, FL 32806",28.521957,-81.344341
46070265," 3017 Ashna Ln, Orlando, FL 32806",28.521932,-81.344531
46070271," 1812 Osman Ave, Orlando, FL 32806",28.521177,-81.344167
46070273," 1824 Osman Ave, Orlando, FL 32806",28.520906,-81.3442
46070274," 1832 Osman Ave, Orlando, FL 32806",28.520759,-81.344222
46070276," 1842 Osman Ave, Orlando, FL 32806",28.520489,-81.344163
46070281," 3073 Eglington Dr, Orlando, FL 32806",28.519555,-81.344047
46070286," 3011 Eglington Dr, Orlando, FL 32806",28.519672,-81.344952
46070288," 2999 Eglington Dr, Orlando, FL 32806",28.519639,-81.345251
46070300," 1835 Everhart Dr, Orlando, FL 32806",28.520974,-81.344806
46070312," 1842 Everhart Dr, Orlando, FL 32806",28.520649,-81.345058
46070318," 1920 Everhart Dr, Orlando, FL 32806",28.519852,-81.345656
46070320," 2951 Eglington Dr, Orlando, FL 32806",28.5195,-81.346002
46070337," 2712 Kingfisher Dr, Orlando, FL 32806",28.510211,-81.346818
46070368," 2815 Peel Ave, Orlando, FL 32806",28.512791,-81.347139
46070371," 2619 E Compton St, Orlando, FL 32806",28.51198,-81.346769
46070372," 2821 Peel Ave, Orlando, FL 32806",28.512219,-81.347206
46070373," 2812 E Michigan St, Orlando, FL 32806",28.5128,-81.346856
46070374," 2818 E Michigan St, Orlando, FL 32806",28.512857,-81.346587
46070380," 2804 Dawley Ave, Orlando, FL 32806",28.512814,-81.34538
46070381," 2806 Dawley Ave, Orlando, FL 32806",28.512605,-81.345424
46070385," 2641 E Compton St, Orlando, FL 32806",28.51198,-81.346309
46070386," 2637 E Compton St, Orlando, FL 32806",28.51198,-81.346381
46070388," 2629 E Compton St, Orlando, FL 32806",28.51198,-81.346551
46070392," 2620 E Compton St, Orlando, FL 32806",28.51198,-81.346769
46070393," 2630 E Compton St, Orlando, FL 32806",28.51198,-81.346551
46070394," 2634 E Compton St, Orlando, FL 32806",28.51198,-81.346454
46070405," 2289 Dickson Ave, Orlando, FL 32806",28.516588,-81.358108
46070406," 1604 Page Ave, Orlando, FL 32806",28.516035,-81.359295
46070413," 2008 Page Ave, Orlando, FL 32806",28.515618,-81.353785
46070417," 1944 Page Ave, Orlando, FL 32806",28.515691,-81.35464
46070424," 2350 E Jersey Ave, Orlando, FL 32806",28.51417,-81.352221
46070425," 2324 E Jersey Ave, Orlando, FL 32806",28.514029,-81.352523
46070437," 2306 E Crystal Lake Ave, Orlando, FL 32806",28.514832,-81.353104
46070438," 2308 E Crystal Lake Ave, Orlando, FL 32806",28.514832,-81.352979
46070442," 2510 Homeland St, Orlando, FL 32806",28.514619,-81.355383
46070449," 2510 Marlboro St, Orlando, FL 32806",28.514655,-81.356564
46070456," 2620 Homeland St, Orlando, FL 32806",28.513661,-81.355238
46070464," 2602 Gowen St, Orlando, FL 32806",28.514098,-81.353676
46070468," 2216 E Jersey Ave, Orlando, FL 32806",28.514018,-81.354236
46070476," 2505 Newberry St, Orlando, FL 32806",28.514924,-81.354133
46070477," 2425 Newberry St, Orlando, FL 32806",28.515063,-81.354109
46070481," 2401 Marlboro St, Orlando, FL 32806",28.515795,-81.35554
46070485," 2412 Newberry St, Orlando, FL 32806",28.515492,-81.354789
46070497," 2201 E Grant Ave, Orlando, FL 32806",28.516936,-81.352571
46070516," 2026 Essex Pl, Orlando, FL 32806",28.517951,-81.353525
46070521," 2211 E Harding St, Orlando, FL 32806",28.518469,-81.352831
46070525," 2325 E Harding St, Orlando, FL 32806",28.518436,-81.351911
46070549," 2209 Henderson Dr, Orlando, FL 32806",28.523266,-81.353109
46070551," 2305 Henderson Dr, Orlando, FL 32806",28.523216,-81.352772
46070552," 2214 Henderson Dr, Orlando, FL",28.522542,-81.353024
46070553," 2208 Henderson Dr, Orlando, FL 32806",28.522542,-81.353195
46070554," 2204 Henderson Dr, Orlando, FL 32806",28.522681,-81.353375
46070555," 2200 Henderson Dr, Orlando, FL 32806",28.5225,-81.353446
46070560," 1709 Cloverlawn Ave, Orlando, FL 32806",28.522332,-81.35465
46070563," 1708 Cloverlawn Ave, Orlando, FL 32806",28.522299,-81.355491
46070564," 1704 Cloverlawn Ave, Orlando, FL 32806",28.522489,-81.355386
46070566," 1712 Cloverlawn Ave, Orlando, FL 32806",28.522121,-81.355079
46070576," 2301 Carlton Dr, Orlando, FL 32806",28.521988,-81.352526
46070585," 2130 Carlton Dr, Orlando, FL 32806",28.521314,-81.353173
46070586," 2120 Carlton Dr, Orlando, FL 32806",28.521313,-81.353328
46070588," 2100 Carlton Dr, Orlando, FL 32806",28.521254,-81.353647
46070589," 2038 Carlton Dr, Orlando, FL 32806",28.521309,-81.353797
46070604," 1810 Chamberlin St, Orlando, FL 32806",28.520887,-81.356325
46070617," 2121 E Kaley Ave APT 1, Orlando, FL 32806",28.520888,-81.353226
46070631," 2100 S Crystal Lake Dr, Orlando, FL 32806",28.518462,-81.343701
46070632," 2101 Shaffer Pl, Orlando, FL 32806",28.518459,-81.34412
46070635," 2113 Shaffer Pl, Orlando, FL 32806",28.51784,-81.344116
46070647," 2102 Shaffer Pl, Orlando, FL 32806",28.518454,-81.344726
46070650," 2111 Dawley Ave, Orlando, FL 32806",28.518038,-81.345143
46070652," 2117 Dawley Ave, Orlando, FL 32806",28.517625,-81.34514
46070661," 3017 Tennessee Ter, Orlando, FL 32806",28.518919,-81.34486
46070663," 3003 Tennessee Ter, Orlando, FL 32806",28.518915,-81.345327
